Ticker,Assets YoY Difference,Assets YoY % Change,Debt YoY Difference,Debt YoY % Change,Shares YoY Difference,Shares YoY % Change,Assets Change,Debt Change,Shares Change,Revenue YoY Difference,Revenue YoY % Change,Gross Profit YoY Difference,Gross Profit YoY % Change,Net Income YoY Difference,Net Income YoY % Change,Operating Expenses YoY Difference,Operating Expenses YoY % Change,Total Expenses YoY Difference,Total Expenses YoY % Change,Cost of Revenue YoY Difference,Cost of Revenue YoY % Change,Revenue Change,Gross Profit Change,Net Income Change,Operating Expenses Change,Total Expenses Change,Cost of Revenue Change,Operating Cash Flow YoY Difference,Operating Cash Flow YoY % Change,Operating Cash Flow Change,Free Cash Flow YoY Difference,Free Cash Flow YoY % Change,Free Cash Flow Change
BIIB,2290700000.0,9.329195531499824,507200000.0,8.07514726954306,900000.0,0.6250000000000089,Increase,Increase,Increase,-337800000.0,-3.320423850433485,-592900000.0,-7.509721219490572,-1885800000.0,-61.89241524172109,477900000.0,9.57101658255226,733000000.0,10.0804510761191,255100000.0,11.196945090637755,Decrease,Decrease,Decrease,Increase,Increase,Increase,162900000.0,11.767680416094773,Increase,94700000.0,8.299009727455964,Increase
BLK,5583000000.0,4.746318903662394,1264000000.0,18.99609257589421,-1256418.0,-0.8389739791714645,Increase,Increase,Decrease,-14000000.0,-0.07833044256699839,-80000000.0,-0.9493295360151865,324000000.0,6.257242178447275,76000000.0,3.9215686274509887,142000000.0,1.2473647224174211,66000000.0,0.6987084480203354,Decrease,Decrease,Increase,Increase,Increase,Increase,-791000000.0,-15.960451977401124,Decrease,-602000000.0,-13.610671489938952,Decrease
BA,-88000000.0,-0.06418672501823375,-4743000000.0,-9.179407780143212,11925247.0,1.9955574005670496,Decrease,Decrease,Increase,11186000000.0,16.793778525102088,4194000000.0,118.8101983002833,2713000000.0,-54.97467071935157,1506000000.0,21.395084529052433,8498000000.0,12.11974271574654,6992000000.0,11.084688797996133,Increase,Increase,Increase,Increase,Increase,Increase,2448000000.0,69.70387243735763,Increase,2143000000.0,93.58078602620088,Increase
BWA,-2541000000.0,-14.952336118630106,-433000000.0,-10.45893719806763,-4338416.0,-1.8530561374204724,Decrease,Decrease,Decrease,1563000000.0,12.370399683419064,199000000.0,8.400168847615031,-319000000.0,-33.79237288135594,34000000.0,2.6438569206842955,1398000000.0,12.101800554016616,1364000000.0,13.286577050457815,Increase,Increase,Decrease,Increase,Increase,Increase,217000000.0,18.38983050847458,Increase,7000000.0,1.2544802867383575,Increase
BSX,2667000000.0,8.21398872770951,-344000000.0,-3.8608305274971944,32366231.0,2.25809210669361,Increase,Decrease,Increase,1558000000.0,12.285128528623247,1169000000.0,13.396745358698148,895000000.0,128.22349570200572,785000000.0,11.728671746600927,1174000000.0,11.02450934360033,389000000.0,9.833164812942364,Increase,Increase,Increase,Increase,Increase,Increase,977000000.0,64.02359108781128,Increase,789000000.0,86.3238512035011,Increase
BMY,-1661000000.0,-1.7155546374715946,1597000000.0,4.55556823368326,-54000000.0,-2.602409638554215,Decrease,Increase,Decrease,-1153000000.0,-2.4978877358694973,-1709000000.0,-4.744322913774912,1698000000.0,26.83736367946894,-800000000.0,-2.971989003640685,-244000000.0,-0.6584806368911122,556000000.0,5.484857452895331,Decrease,Decrease,Increase,Decrease,Decrease,Increase,794000000.0,6.076840655135474,Increase,703000000.0,5.883829929695339,Increase
AVGO,-388000000.0,-0.5297000641646954,-1436000000.0,-3.6770542595959355,-40000000.0,-0.9569377990430672,Decrease,Decrease,Decrease,2616000000.0,7.878806131976024,2595000000.0,11.74473862864902,2587000000.0,22.505437146585482,426000000.0,5.452451043133233,447000000.0,2.3624544157285543,21000000.0,0.1890529348217429,Increase,Increase,Increase,Increase,Increase,Increase,1349000000.0,8.06046845124282,Increase,1321000000.0,8.098332515939187,Increase
BR,9200000.0,0.11174270028664335,1120400000.0,50.13648364433705,-1400000.0,-1.185436071126167,Increase,Increase,Decrease,445900000.0,7.356993185830496,148500000.0,8.317463873641762,67500000.0,10.704091341579458,67800000.0,7.9858657243816245,365200000.0,7.126548931603094,297400000.0,6.955911589287811,Increase,Increase,Increase,Increase,Increase,Increase,232900000.0,28.288594679946556,Increase,195100000.0,26.079401149578942,Increase
BRO,909900000.0,6.5116112641786295,-464600000.0,-12.585669781931463,1400000.0,0.4943502824858781,Increase,Decrease,Increase,636200000.0,17.854737314773228,266500000.0,15.26083719864857,198700000.0,29.57725513545697,73300000.0,9.36621518016867,443000000.0,17.0417387959223,369700000.0,20.347845230887774,Increase,Increase,Increase,Increase,Increase,Increase,128100000.0,14.533696392103469,Increase,111800000.0,13.48938223938223,Increase
BLDR,-95708000.0,-0.9033181188391692,199569000.0,6.7017994910408385,-17007000.0,-12.247234704459043,Decrease,Increase,Decrease,-5629088000.0,-24.768918709494827,-1732045000.0,-22.365188997077755,-1208814000.0,-43.96696114635758,-138158000.0,-3.4763962213018917,-4035201000.0,-21.286958597002393,-3897043000.0,-26.011432756248997,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-1292359000.0,-35.906531145125165,Decrease,-1428542000.0,-43.83269015571577,Decrease
BG,792000000.0,3.22213181448332,821000000.0,25.191776618594663,0.0,0.0,Increase,Increase,No Change,-7692000000.0,-11.440980485483099,1163000000.0,31.586094513851172,633000000.0,39.31677018633542,346000000.0,25.273922571219877,-8509000000.0,-13.107102697207285,-8855000000.0,-13.933910306844998,Decrease,Increase,Increase,Increase,Decrease,Decrease,8857000000.0,-159.61434492701386,Increase,8290000000.0,-135.81258191349934,Increase
BXP,1818480000.0,7.511999606405717,1615961000.0,11.34777297389613,182999.0,0.1167399145588055,Increase,Increase,Increase,164988000.0,5.30750204032,84364000.0,4.275853470266333,-658732000.0,-77.59400763534119,107139000.0,11.752813450591981,187763000.0,9.171917459923563,80624000.0,7.1000081018151695,Increase,Increase,Decrease,Increase,Increase,Increase,19121000.0,1.4910336018665094,Increase,19121000.0,1.4910336018665094,Increase
CHRW,-729284000.0,-12.247479412430529,500438000.0,54.39253778874822,445000.0,0.38255547054322214,Decrease,Increase,Increase,-7100182000.0,-28.749604450000753,-731324000.0,-39.104115769622126,-615395000.0,-65.43107884540957,20851000.0,3.4554991175227645,-6348007000.0,-27.09368133623431,-6368858000.0,-27.901246747848585,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-918225000.0,-55.64423323401029,Decrease,-873839000.0,-57.42616355408583,Decrease
CDNS,532420000.0,10.364271780553548,-348307000.0,-53.744610988183524,-969000.0,-0.3553681122215102,Increase,Decrease,Decrease,528268000.0,14.83183115563893,464850000.0,14.571666361033131,192192000.0,22.638735758912155,276353000.0,13.057976123087167,339771000.0,13.656516921177332,63418000.0,17.065143976556897,Increase,Increase,Increase,Increase,Increase,Increase,107282000.0,8.638579460082752,Increase,128994000.0,11.541238584602564,Increase
CZR,-161000000.0,-0.4802099800161108,-435000000.0,-3.4362903862864336,1128896.0,0.525870767329728,Decrease,Decrease,Increase,707000000.0,6.533592089455698,713000000.0,13.154981549815492,1685000000.0,-187.43047830923248,20000000.0,0.5619556055071584,14000000.0,0.15624999999999112,-6000000.0,-0.1110905387891159,Increase,Increase,Increase,Increase,Increase,Decrease,834000000.0,85.53846153846155,Increase,503000000.0,4191.666666666666,Increase
CPT,55802000.0,0.5982245802527597,76500000.0,2.102283657149129,300000.0,0.28169014084507005,Increase,Increase,Increase,119271000.0,8.383095906817474,64126000.0,7.176478751239435,-250304000.0,-38.29544394006851,1623000.0,0.25670428394055644,56768000.0,4.8877129570715105,55145000.0,10.420485338191,Increase,Increase,Decrease,Increase,Increase,Increase,50238000.0,6.7459635402679075,Increase,88735000.0,30.05103613168474,Increase
CPB,3177000000.0,26.347653010449502,1232000000.0,27.481597144769122,553885.0,0.18586744966442303,Increase,Increase,Increase,279000000.0,2.9817249118307076,54000000.0,1.8512170037709996,-291000000.0,-33.91608391608392,140000000.0,8.722741433021808,365000000.0,4.536979490366688,225000000.0,3.493788819875787,Increase,Increase,Decrease,Increase,Increase,Increase,42000000.0,3.6745406824147064,Increase,-105000000.0,-13.583441138421737,Decrease
CAH,1772000000.0,4.087752889340002,749000000.0,19.16091071885393,-7000000.0,-2.7888446215139417,Increase,Increase,Decrease,21848000000.0,10.658652837607763,540000000.0,7.855688100087277,522000000.0,158.1818181818182,199000000.0,3.9134709931170075,21507000000.0,10.584674442639885,21308000000.0,10.755912268746371,Increase,Increase,Increase,Increase,Increase,Increase,918000000.0,32.27848101265822,Increase,888000000.0,37.57934828607703,Increase
KMX,1014061000.0,3.8730138821244653,184519000.0,1.0380735743415137,-467094.0,-0.2954813115538246,Increase,Increase,Decrease,-3148833000.0,-10.607534012357068,-86994000.0,-3.1067033354367557,-5558000.0,-1.1465420144318283,-192221000.0,-6.178456898078489,-3254060000.0,-10.848378569026574,-3061839000.0,-11.38879145624625,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-824715000.0,-64.26357326085534,Decrease,-867312000.0,-100.77734475762878,Decrease
CCL,-2583000000.0,-4.995841633947739,-3470000000.0,-10.859700184646204,5000000.0,0.3971405877680745,Decrease,Decrease,Increase,9424000000.0,77.44268222532665,6864000000.0,1666.0194174757282,6019000000.0,-98.78549154767767,530000000.0,11.064718162839249,3090000000.0,18.674079893636318,2560000000.0,21.774262141702817,Increase,Increase,Increase,Increase,Increase,Increase,5951000000.0,-356.34730538922156,Increase,7607000000.0,-115.08320726172465,Increase
CARR,6736000000.0,25.82228015027217,5540000000.0,63.6635256262928,5245309.0,0.6284328699139419,Increase,Increase,Increase,1677000000.0,8.212134567357143,919000000.0,16.81918008784773,-2185000000.0,-61.82795698924731,860000000.0,28.150572831423904,1618000000.0,8.982900288696417,758000000.0,5.067861202112733,Increase,Increase,Decrease,Increase,Increase,Increase,864000000.0,49.5697074010327,Increase,748000000.0,53.812949640287776,Increase
CTLT,-1024000000.0,-9.501716618725064,544000000.0,12.613030373290046,706849.0,0.39209920509448715,Decrease,Increase,Increase,118000000.0,2.7680037532254342,-87000000.0,-8.365384615384619,-787000000.0,307.421875,22000000.0,2.2155085599194324,227000000.0,5.384250474383312,205000000.0,6.360533664287926,Increase,Decrease,Decrease,Increase,Increase,Increase,14000000.0,5.5118110236220375,Increase,263000000.0,-81.67701863354037,Increase
CAT,5533000000.0,6.752254616013564,-1293000000.0,-5.006582513745839,-16968221.0,-3.2862146234684864,Increase,Decrease,Decrease,7633000000.0,12.844330018341822,5751000000.0,32.840338053905896,3630000000.0,54.138702460850105,1614000000.0,18.58804560635725,3496000000.0,6.909364006482477,1882000000.0,4.490039365382326,Increase,Increase,Increase,Increase,Increase,Increase,5119000000.0,65.91552922997683,Increase,4626000000.0,89.52970776078963,Increase
CBOE,488600000.0,6.981097029533223,1900000.0,0.13219230501635426,-423384.0,-0.39960283979419975,Increase,Increase,Decrease,-185000000.0,-4.673487432108125,113500000.0,8.232392833828971,526400000.0,224.00000000000003,18600000.0,4.555473916238051,-279900000.0,-9.367156387001774,-298500000.0,-11.57066439258857,Decrease,Increase,Increase,Increase,Decrease,Decrease,424500000.0,65.19735831669482,Increase,439300000.0,74.29392863182818,Increase
CBRE,2035000000.0,9.920538195290796,1718000000.0,158.195211786372,-6125020.0,-1.9693701405749553,Increase,Increase,Decrease,1121000000.0,3.636304658103029,-315000000.0,-4.780695097890419,-421000000.0,-29.921819474058275,-78000000.0,-1.4823261117445807,1358000000.0,4.603233788685124,1436000000.0,5.924336812574782,Increase,Decrease,Decrease,Decrease,Increase,Increase,-1149000000.0,-70.5340699815838,Decrease,-1194000000.0,-87.21694667640614,Decrease
CDW,153100000.0,1.1658987929787257,-834600000.0,-14.226783035592527,-1400000.0,-1.0332103321033181,Increase,Decrease,Decrease,-2372700000.0,-9.990862657745481,-34200000.0,-0.7297401101011403,-10200000.0,-0.9152086137281246,20100000.0,0.6810327302297248,-2318400000.0,-10.53171917232607,-2338500000.0,-12.267798406261644,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,262800000.0,19.672131147540984,Increase,242400000.0,20.06456419170599,Increase
CE,325000000.0,1.2370584652862338,-1072000000.0,-8.01615194795483,432494.0,0.39870777432498006,Increase,Decrease,Increase,1267000000.0,13.098314897136355,223000000.0,9.369747899159652,66000000.0,3.484688489968324,387000000.0,38.777555110220455,1431000000.0,17.25967917018454,1044000000.0,14.315096668037853,Increase,Increase,Increase,Increase,Increase,Increase,80000000.0,4.398020890599241,Increase,55000000.0,4.31034482758621,Increase
COR,5998130000.0,10.60478195640584,-486247000.0,-10.496744639881184,-5389013.0,-2.6134399830241795,Increase,Decrease,Decrease,23586405000.0,9.885871571731775,663126000.0,7.9929684884962215,46473000.0,2.735604713860207,731031000.0,13.188703948162473,23654310000.0,10.0300891947936,22923279000.0,9.954064611371383,Increase,Increase,Increase,Increase,Increase,Increase,1208246000.0,44.69872974908697,Increase,1246205000.0,56.471902373151714,Increase
CNC,7771000000.0,10.109275400026018,-228000000.0,-1.2710447095551358,-16270000.0,-2.954131971805929,Increase,Decrease,Decrease,9452000000.0,6.539049582488743,659000000.0,3.9565321805955733,1500000000.0,124.79201331114807,836000000.0,6.420890937019963,9629000000.0,6.833391289537372,8793000000.0,6.8753860709510395,Increase,Increase,Increase,Increase,Increase,Increase,1792000000.0,28.621625938348515,Increase,1997000000.0,37.98744531101388,Increase
CNP,1169000000.0,3.032740102734399,2723000000.0,18.354003774602322,1690198.0,0.2684832941568738,Increase,Increase,Increase,-625000000.0,-6.705289132067371,289000000.0,8.507506623491313,-140000000.0,-13.245033112582782,95000000.0,5.188421627525952,-819000000.0,-10.560928433268856,-914000000.0,-15.428764348413237,Decrease,Increase,Decrease,Increase,Decrease,Decrease,2067000000.0,114.1988950276243,Increase,2085000000.0,-79.91567650440781,Increase
CF,1063000000.0,7.984676631863596,3000000.0,0.10118043844855595,-7416003.0,-3.7913272136756215,Increase,Increase,Decrease,-4555000000.0,-40.72054353656356,-3316000000.0,-56.57737587442415,-1821000000.0,-54.42319187089062,3000000.0,1.0344827586206806,-1236000000.0,-22.012466607301874,-1239000000.0,-23.267605633802813,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-1098000000.0,-28.48249027237354,Decrease,-1137000000.0,-33.51016799292661,Decrease
CRL,592231000.0,7.78967402670343,-60384000.0,-2.230223772137785,394000.0,0.7733982412060358,Increase,Decrease,Increase,153349000.0,3.8568079958551937,39905000.0,2.7282653209822483,-11602000.0,-2.386133197319762,73619000.0,9.069998373735322,187063000.0,5.625811069491449,113444000.0,4.513551117227643,Increase,Increase,Decrease,Increase,Increase,Increase,64258000.0,10.370214963527214,Increase,70463000.0,23.893295174410923,Increase
CHTR,2670000000.0,1.847456806183101,-316000000.0,-0.32884809507456314,-7425938.0,-4.864638087786388,Increase,Decrease,Decrease,585000000.0,1.0828921550479542,124000000.0,0.5013950103109455,-498000000.0,-9.851632047477743,-139000000.0,-1.1130685458039746,322000000.0,0.7707221331290759,461000000.0,1.573862278515592,Increase,Increase,Decrease,Decrease,Increase,Increase,-492000000.0,-3.2964824120602976,Decrease,-2612000000.0,-42.805637495902985,Decrease
CVX,3923000000.0,1.522259602885434,-1239000000.0,-5.907877169559416,-49568539.0,-2.607431798487414,Increase,Decrease,Decrease,-38804000000.0,-16.462113466572205,-13591000000.0,-18.370684761158117,-14096000000.0,-39.74622867615959,130000000.0,0.38199341795956965,-25083000000.0,-12.812680380247944,-25213000000.0,-15.589080903947817,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-13993000000.0,-28.210556025966692,Decrease,-17848000000.0,-47.432762836185816,Decrease
CHD,223600000.0,2.6792561349693322,-397300000.0,-15.283708405462592,-743113.0,-0.30468452857317363,Increase,Decrease,Decrease,492300000.0,9.15804747377036,338500000.0,15.044444444444437,341700000.0,82.55617298864459,-121100000.0,-7.3296211112456096,32700000.0,0.6844154213236253,153800000.0,4.920655234195026,Increase,Increase,Increase,Decrease,Increase,Increase,145400000.0,16.42566651604158,Increase,100700000.0,14.255379388448475,Increase
CTAS,622461000.0,7.283349769188185,-460471000.0,-18.519549309143123,-480154.0,-0.4719786315727892,Increase,Decrease,Decrease,780846000.0,8.857378182209619,513048000.0,12.293380310578893,223582000.0,16.5860787382883,247079000.0,10.422178390891478,514877000.0,7.341641113315722,267798000.0,5.76852365833973,Increase,Increase,Increase,Increase,Increase,Increase,481967000.0,30.16414926893869,Increase,403607000.0,31.86274625899479,Increase
CSCO,22561000000.0,22.15076778070142,12963000000.0,194.69810753980173,-59000000.0,-1.4510575504181,Increase,Increase,Decrease,-3195000000.0,-5.60545984069617,-925000000.0,-2.587195480099569,-2293000000.0,-18.17965591056846,1667000000.0,8.256153731860728,-603000000.0,-1.4552562988705442,-2270000000.0,-10.684867027535894,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-9006000000.0,-45.28814241174695,Decrease,-8827000000.0,-46.36759993696485,Decrease
CLX,-194000000.0,-3.2632464255677007,4000000.0,0.16148566814695453,381785.0,0.30833866270836285,Decrease,Increase,Increase,-296000000.0,-4.005954797672217,140000000.0,4.814305364511684,131000000.0,87.91946308724832,69000000.0,3.3093525179856087,-367000000.0,-5.589399939080108,-436000000.0,-9.729970988618607,Decrease,Increase,Increase,Increase,Decrease,Decrease,-463000000.0,-39.98272884283247,Decrease,-447000000.0,-48.064516129032256,Decrease
CME,-44469600000.0,-25.53146047353333,3000000.0,0.08765778401123026,302038.0,0.08414906329079486,Decrease,Increase,Increase,559500000.0,11.146750607642343,484000000.0,11.3447249372993,535200000.0,19.888517279821638,64200000.0,5.13435700575815,139700000.0,6.972797604192671,75500000.0,10.025229053246587,Increase,Increase,Increase,Increase,Increase,Increase,397800000.0,13.01701570680629,Increase,411100000.0,13.859016282911373,Increase
CMS,2164000000.0,6.902050840429941,1386000000.0,10.562414266117969,3100000.0,1.06419498798489,Increase,Increase,Increase,-1134000000.0,-13.192182410423447,100000000.0,3.6205648081100605,50000000.0,5.973715651135003,89000000.0,5.786736020806238,-1145000000.0,-15.531741725447635,-1234000000.0,-21.15186835790196,Decrease,Increase,Increase,Increase,Decrease,Decrease,1454000000.0,170.05847953216374,Increase,1361000000.0,-83.70233702337023,Increase
KO,4940000000.0,5.3253991354311525,-830000000.0,-2.281661489402642,-20000000.0,-0.46210720887245316,Increase,Decrease,Decrease,2750000000.0,6.394753976374301,2230000000.0,8.918573028315468,1172000000.0,12.282540347935434,1189000000.0,9.172967134701437,1709000000.0,5.519669272010863,520000000.0,2.8888888888888964,Increase,Increase,Increase,Increase,Increase,Increase,581000000.0,5.273189326556538,Increase,213000000.0,2.23410950283196,Increase
CTSH,631000000.0,3.534617969975362,-32000000.0,-5.0156739811912265,-11000000.0,-2.16110019646365,Increase,Decrease,Decrease,-75000000.0,-0.38604076590488257,-291000000.0,-4.169054441260744,-164000000.0,-7.161572052401743,-241000000.0,-6.006979062811569,-25000000.0,-0.1518833535844477,216000000.0,1.735218508997427,Decrease,Decrease,Decrease,Decrease,Decrease,Increase,-238000000.0,-9.267912772585674,Decrease,-223000000.0,-9.973166368515207,Decrease
CL,662000000.0,4.208251223698434,-522000000.0,-5.971856766960304,-8799837.0,-1.0599498172399469,Increase,Decrease,Decrease,1490000000.0,8.292981577336223,1078000000.0,10.519125683060103,515000000.0,28.851540616246506,610000000.0,9.199215804554361,1022000000.0,7.1219512195122014,412000000.0,5.337478948050256,Increase,Increase,Increase,Increase,Increase,Increase,1189000000.0,46.517996870109556,Increase,1180000000.0,63.440860215053775,Increase
CMCSA,7536000000.0,2.9291614031678126,-3219000000.0,-3.2766693811074887,-241357086.0,-5.719200420195126,Increase,Decrease,Decrease,145000000.0,0.11941331005460576,1596000000.0,1.9179464993871242,10018000000.0,186.55493482309126,907000000.0,1.49694669087308,-544000000.0,-0.5505905691122748,-1451000000.0,-3.797137099939807,Increase,Increase,Increase,Increase,Decrease,Decrease,2088000000.0,7.905198197857111,Increase,315000000.0,2.4909062154040873,Increase
CAG,-1190300000.0,-5.397549495297604,411300000.0,5.808255546298002,1146313.0,0.24030571302922077,Decrease,Increase,Increase,-226100000.0,-1.84165512747414,68600000.0,2.1012006861063526,-336400000.0,-49.2100643651258,305000000.0,14.085807971181818,10300000.0,0.09214940729143084,-294700000.0,-3.2700117618339575,Decrease,Increase,Decrease,Increase,Increase,Decrease,1020200000.0,102.49146071930882,Increase,994300000.0,157.02779532533165,Increase
COP,2095000000.0,2.2327851730275183,1835000000.0,12.080315997366696,-45754517.0,-3.7385537439242333,Increase,Increase,Decrease,-22353000000.0,-28.477335847325914,-11810000000.0,-39.34961516676106,-7723000000.0,-41.34368308351177,-1374000000.0,-30.19116677653263,-11917000000.0,-22.471338060039226,-10543000000.0,-21.746663641426533,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-8349000000.0,-29.487179487179482,Decrease,-9438000000.0,-51.985678876342604,Decrease
